griminess	2.48	1.29
grimly	2.08	2.2
grimness	1.56	1.29
grimy	2.86	2.72
grin	4.17	3.44
grinch	2.45	3.42
grind	3.97	3.57
grinder	4.12	3.11
grinding	4.1	3.32
grindingly	3.26	1.77
grindstone	4.48	2.67
grinner	3.33	1.29
grinning	4.17	3.17
grinningly	2.77	1.29
grip	4.3	3.99
gripe	2.15	2.91
griper	2.72	1.29
griping	2.82	2.72
gripper	3.43	2.2
gripping	3.3	2.72
grippingly	2.04	1.59
grisliness	1.88	1.29
grisly	2.51	2.96
gristle	4.41	2.37
grit	3.33	2.98
gritless	2.32	1.29
grits	4.74	3.21
grittily	2.14	1.29
grittiness	3.0	1.29
gritty	2.97	2.67
grizzled	2.8	2.07
grizzly	3.17	3.27
groan	4.09	2.97
groaner	3.21	1.29
groaning	3.61	3.57
groaningly	2.07	1.29
grocer	4.3	2.85
groceries	4.74	3.77
grocery	4.31	3.74
groggily	2.1	1.59
grogginess	2.85	1.29
groggy	2.81	2.96
groin	4.58	3.26
groom	4.54	3.89
groomer	4.41	2.14
groomsman	4.45	2.47
groove	3.79	3.62
grooving	2.76	2.52
groovy	1.68	3.58
grope	3.78	2.8
groper	3.68	1.59
groping	4.19	2.96
gropingly	2.54	1.29
gross	2.96	4.18
grossly	2.12	2.75
grossness	2.38	1.99
grotesque	2.76	3.2
grotesquely	2.19	2.41
grotesqueness	2.45	1.29
grotto	4.21	2.84
grouch	2.73	2.69
grouchily	2.21	1.29
grouchiness	2.62	1.29
grouchy	2.52	2.95
ground	4.77	4.86
groundball	4.13	1.29
groundcover	4.32	1.29
grounded	2.07	3.89
groundhog	4.93	3.18
grounding	2.56	2.75
groundless	1.7	2.41
groundlessly	1.6	1.29
groundlessness	1.78	1.29
grounds	4.43	4.02
groundsheet	4.28	1.59
groundskeeper	4.38	2.57
groundsman	4.19	1.59
groundswell	2.92	1.99
groundwater	4.37	1.99
groundwork	2.82	2.67
group	4.12	4.87
grouped	2.89	2.2
groupie	3.92	3.13
grouping	3.14	2.61
grout	4.68	2.59
grouts	3.83	1.29
grove	4.76	3.59
grovel	3.0	3.08
groveling	2.87	2.87
grow	3.03	4.77
grower	4.0	2.33
growing	2.89	4.48
growingly	2.15	1.29
growl	4.3	3.0
growler	3.56	1.89
growling	3.82	3.66
growlingly	2.83	1.29
grown	3.2	4.4
grownup	2.82	3.15
growth	2.89	3.81
grub	3.86	3.44
grubbiness	2.78	1.59
grubby	3.04	2.77
grudge	2.14	3.65
grudging	2.24	2.07
grudgingly	1.63	1.29
gruel	3.93	2.67
grueling	1.77	2.84
gruesome	2.72	3.31
gruesomely	2.11	1.29
gruesomeness	2.33	1.59
gruff	2.41	2.75
gruffly	2.12	1.29
gruffness	2.17	1.29
grumble	2.96	2.29
grumbler	2.88	1.77
grumbling	3.55	2.44
grumblingly	2.19	1.29
grumbly	2.28	1.29
grump	2.72	2.55
grumpily	2.18	1.29
grumpiness	2.52	1.29
grumpy	2.41	3.38
grunge	3.22	2.57
grungy	2.68	2.41
grunt	3.56	3.35
grunter	3.27	1.29
grunting	3.21	3.71
gruntingly	2.0	1.29
guacamole	4.89	3.05
guarantee	1.96	4.34
guard	4.04	4.77
guardable	2.58	1.29
guarded	2.72	3.52
guardedly	1.96	1.29
guardedness	1.81	1.29
guarder	3.65	1.59
guardhouse	4.67	2.86
guardian	3.28	3.85
guardianship	2.68	2.71
guarding	3.07	3.57
guardrail	5.0	2.47
guardroom	4.19	2.33
guardsman	4.64	2.25
guava	4.86	2.44
guerrilla	4.24	3.04
guess	2.28	5.66
guessable	1.74	1.29
guesser	3.14	2.61
guessing	2.85	4.03
guesstimate	1.96	1.99
guesswork	2.04	2.65
guest	3.83	4.6
guestbook	4.68	1.29
guesthouse	4.53	2.88
guestless	2.88	1.29
guestlist	4.15	1.29
guestroom	4.44	1.99
guidable	2.14	1.29
guidance	2.46	3.87
guide	3.7	4.25
guidebook	4.83	2.85
guideless	2.27	1.29
guideline	3.93	2.47
guidepost	4.21	1.77
guider	3.38	1.59
guiding	2.54	3.32
guild	2.96	3.31
guildsman	3.18	1.29
guile	1.88	3.02
guileful	1.83	1.29
guilefulness	1.5	1.29
guileless	1.65	1.89
guilelessly	1.62	1.29
guillotine	4.64	2.93
guilt	1.93	4.17
guiltily	1.96	1.29
guiltiness	1.73	1.59
guiltless	1.63	2.2
guiltlessly	1.73	1.29
guiltlessness	1.41	1.29
guilty	2.36	4.79
guinea	3.7	3.65
guise	2.52	2.75
guitar	4.9	4.19
guitarist	4.58	2.86
gulf	4.08	3.68
gull	4.08	3.05
gullibility	1.48	1.99
gullible	1.78	3.11
gullibly	1.64	1.29
gully	4.33	2.97
gulp	4.19	3.0
gulping	4.07	2.29
gum	4.89	4.13
gumball	4.79	2.29
gumbo	4.39	2.96
gumdrop	4.9	2.25
gummed	3.64	1.99
gumminess	3.07	1.59
gumming	3.27	2.2
gummy	3.7	2.88
gumption	1.74	2.69
gumshoe	3.88	2.57
gun	4.83	5.33
gunboat	4.36	2.81
gunfight	4.52	3.06
gunfighter	4.34	3.16
gunfire	4.66	3.72
gunk	3.46	2.69
gunlock	4.15	1.29
gunman	4.48	3.32
gunmanship	2.71	1.29
gunmetal	4.27	1.77
gunner	4.35	3.38
gunnery	3.04	2.96
gunning	2.88	3.1
gunnysack	4.52	2.07
gunplay	3.39	2.63
gunpoint	3.48	3.06
gunpowder	4.79	3.23
gunshot	4.93	4.01
gunslinger	4.0	2.63
gunsmith	4.7	2.5
gunstock	4.58	1.29
guppy	4.88	2.57
gurgle	4.31	2.41
gurgling	4.27	2.75
gurney	4.68	3.4
guru	3.6	3.19
gush	3.38	2.86
gusher	3.56	2.61
gushiness	2.54	1.29
gushing	3.32	2.82
gushingly	2.03	1.29
gushy	2.54	2.2
gust	3.85	2.69
gustily	2.35	1.59
gusto	2.25	2.96
gusty	3.12	2.07
gut	4.15	3.99
gutless	1.75	3.02
gutlessness	1.72	1.59
guts	3.85	4.38
gutsy	1.69	2.84
gutter	4.85	3.72
guttural	2.46	2.25
guy	4.68	5.88
guzzle	3.36	2.41
guzzler	3.07	3.15
gym	4.83	4.26
gymnasium	4.81	3.15
gymnast	4.85	2.78
gymnastic	3.83	1.89
gymnastics	4.04	3.19
gynecologic	2.69	1.29
gynecological	2.93	1.59
gynecologist	4.39	3.16
gynecology	3.5	2.25
gypsy	4.45	3.82
gyrate	3.75	1.99
gyration	3.56	1.59
gyrator	3.45	1.29
gyro	4.46	2.52
gyroscope	4.25	2.29
habilitation	2.7	1.29
habit	2.76	4.16
habitability	2.18	1.89
habitable	2.21	2.33
habitant	3.59	1.59
habitat	3.9	3.35
habitation	3.08	2.37
habitual	2.0	2.72
habitually	2.15	2.29
habitualness	1.69	1.29
habituation	2.54	1.29
hacienda	4.26	2.81
hack	3.1	3.93
hacked	2.62	3.63
hacker	3.74	3.33
hacking	3.62	3.23
hacksaw	4.96	2.67
had	1.77	6.22
haemorrhage	4.22	2.47
hag	3.68	3.26
haggard	2.64	3.05
haggardly	2.0	1.29
haggardness	1.92	1.29
haggle	2.93	2.87
haggler	3.67	1.29
haiku	3.58	2.69
hail	4.32	4.08
hailstone	4.57	1.77
hailstorm	4.66	2.33
hair	4.97	5.19
hairball	4.79	2.78
hairbrush	4.75	2.87
haircut	4.77	3.93
haircutter	4.69	1.29
haircutting	4.27	1.59
hairdo	4.07	3.12
hairdress	3.93	1.59
hairdresser	4.79	3.4
hairdressing	4.07	2.55
hairdryer	4.97	2.37
haired	3.88	2.41
hairiness	4.21	1.29
hairless	4.52	2.78
hairlessness	3.7	1.29
hairline	4.46	3.09
hairnet	4.96	2.41
hairpiece	4.82	2.59
hairpin	4.83	2.57
hairsplitter	1.79	1.29
hairsplitting	2.07	1.89
hairspray	4.89	2.88
hairstyle	3.9	2.85
hairstylist	4.79	2.2
hairy	4.48	3.8
half	3.27	5.3
halfback	4.0	2.74
halfcocked	2.96	1.99
halfhearted	1.58	1.29
halfheartedly	1.96	1.29
halfpenny	3.92	1.89
halftime	2.58	3.13
halftone	2.88	1.29
halftrack	2.87	1.77
halfway	3.07	4.12
halfwit	3.04	1.99
halitosis	3.61	2.44
hall	4.67	4.72
hallelujah	1.67	3.97
hallmark	2.89	3.11
hallmarked	2.33	1.29
hallow	2.23	2.29
hallowed	1.86	3.36
hallowedness	1.28	1.29
halloween	3.21	4.12
hallucinate	2.52	2.5
hallucination	2.14	3.26
hallucinatory	1.88	2.2
hallucinogen	3.16	2.41
hallucinogenic	2.76	2.55
hallway	4.74	3.98
halo	4.03	3.21
halogen	4.07	1.77
halt	3.38	4.05
halter	3.5	2.72
halting	2.9	2.2
haltingly	2.14	1.77
haltingness	1.82	1.29
halve	3.81	2.2
halved	3.65	1.77
halves	3.93	3.05
ham	4.9	4.06
hamburger	5.0	3.89
hamlet	3.58	3.67
hammer	4.77	4.1
hammerer	4.16	1.29
hammerhead	4.28	2.72
hammering	3.85	3.2
hammock	4.89	3.15
hammy	2.41	2.84
hamper	4.21	3.16
hamster	4.86	3.33
hamstring	4.72	2.33
hand	4.72	5.45
handbag	4.93	3.42
handball	4.48	2.75
handbarrow	3.7	1.29
handbook	4.64	3.02
handbrake	4.69	2.29
handcart	4.67	1.99
handclap	4.28	2.14
handclasp	4.22	1.89
handcraft	3.45	1.89
handcrafted	3.27	2.37
handcuff	4.79	3.02
handed	3.26	3.97
handedness	2.59	1.89
handful	3.48	3.76
handgrenade	4.78	1.29
handgrip	4.29	1.29
handgun	5.0	3.12
handheld	3.93	2.61
handhold	3.91	1.89
handicap	3.07	3.44
handicapped	3.66	3.43
handicapping	2.76	2.25
handicraft	3.73	1.59
handily	2.08	2.07
handiness	2.27	1.29
handiwork	3.11	2.88
handkerchief	5.0	3.62
handle	4.57	5.04
handlebar	4.76	2.33
handled	3.11	4.11
handler	3.21	3.44
handless	3.73	1.29
handling	3.0	4.06
handmade	4.25	2.96
handmaid	4.0	2.07
handmaiden	4.64	2.33
handoff	3.03	2.41
handout	3.52	2.94
handover	3.0	1.99
handpainted	3.91	1.29
handpick	3.11	2.07
handprint	4.97	2.81
handrail	4.72	2.14
handsaw	5.0	2.07
handset	4.38	2.44
handsfree	3.62	1.29
handshake	4.52	3.49
handshaking	4.34	1.99
handsome	2.63	4.52
handsomely	2.07	2.87
handsomeness	2.3	1.77
handspring	3.78	2.25
handstand	4.57	2.2
handwash	4.12	1.29
handwork	3.66	1.59
handwoven	4.29	1.99
handwrite	3.85	1.29
handwriting	4.59	3.77
handwritten	4.07	2.55
handy	1.88	4.09
handyman	4.12	3.27
hang	3.7	5.17
hangar	4.5	3.53
hanger	4.81	3.14
hangglider	4.71	1.29
hanging	4.03	4.73
hangman	4.46	3.12
hangnail	4.71	2.5
hangout	3.92	2.88
hangover	3.57	3.59
hangup	2.24	1.59
hanker	2.39	2.37
hankering	2.19	2.82
hankie	4.76	2.63
hanky	4.76	2.93
haphazard	2.48	2.33
haphazardly	2.21	1.59
haphazardness	1.92	1.29
hapless	1.74	2.61
haplessly	1.68	1.29
happen	1.78	5.41
happening	2.1	4.96
happenstance	1.54	2.25
happier	2.14	4.1
happiest	2.03	3.81
happily	1.96	4.01
happiness	2.6	4.39
happy	2.56	5.52
harass	2.67	3.13
harasser	3.58	1.89
harassingly	1.85	1.29
harassment	2.58	3.77
harbor	4.57	4.04
harbormaster	4.5	2.25
hard	3.76	5.49
hardball	3.08	3.02
hardboiled	3.92	1.89
hardbound	4.04	1.29
hardcopy	4.61	1.59
hardcore	2.4	3.49
hardcover	4.69	2.25
harddisk	4.76	1.29
harden	3.36	2.75
hardened	2.63	3.06
hardener	3.0	1.29
hardening	2.96	2.44
harder	2.0	4.48
hardhat	4.77	1.77
hardhead	2.54	2.37
hardheaded	2.37	2.69
hardheadedly	1.88	1.29
hardheadedness	1.52	1.29
hardhearted	1.67	1.89
hardheartedly	1.77	1.29
hardheartedness	1.85	1.29
hardily	2.07	1.77
hardiness	2.18	1.29
hardline	2.54	1.77
hardly	1.62	4.71
hardness	3.34	2.44
hardship	1.79	3.18
hardtop	4.3	2.57
hardware	4.62	3.84
hardwired	3.63	2.14
hardwood	4.4	2.82
hardworking	2.48	3.18
hardy	2.22	3.57
hare	4.88	3.58
harebrain	2.05	1.59
harebrained	1.56	2.67
harem	4.38	2.96
hark	2.38	3.23
harlequin	3.48	2.55
harlot	3.63	2.91
harlotry	2.22	1.29
harm	2.62	4.5
harmful	2.19	3.12
harmfully	1.96	1.29
harmfulness	1.88	1.29
harmless	1.9	3.94
harmlessly	1.86	1.99
harmlessness	2.07	1.29
harmonic	3.07	2.37
harmonica	4.9	3.25
harmonically	2.56	1.29
harmonics	2.63	2.37
harmonious	2.04	2.61
harmoniously	1.83	2.2
harmoniousness	1.77	1.29
harmonist	3.67	1.29
harmonistically	2.21	1.29
harmonization	2.82	1.29
harmonize	3.07	2.07
harmonizer	2.85	1.59
harmony	2.46	3.92
harness	4.14	3.42
harp	4.85	3.42
harpist	4.08	1.77
harpoon	4.67	2.95
harpooner	4.39	1.89
harpsichord	4.67	2.37
harpsichordist	4.5	1.29
harrassment	2.65	1.29
harrowing	2.37	2.74
harrowingly	1.58	1.59
harsh	2.23	3.85
harshly	2.21	2.81
harshness	2.19	2.2
harvest	4.0	3.58
harvester	4.21	2.37
harvestless	2.52	1.29
harvestman	4.42	1.29
hash	4.1	3.55
hashish	4.33	2.67
hassle	2.18	3.42
haste	2.29	3.32
hasten	2.22	2.87
hastily	2.31	2.88
hastiness	2.0	1.59
hasty	2.7	3.55
hat	4.88	4.81
hatband	4.38	1.59
hatbox	4.86	2.29
hatch	4.46	4.11
hatchback	4.48	2.25
hatchery	4.22	2.2
hatchet	4.93	3.3
hatching	3.41	2.71
hatchling	4.53	1.89
hatchway	3.96	1.99
hate	1.97	5.33
hateful	2.07	3.31
hatefully	1.93	1.29
hatefulness	1.62	1.59
hater	2.21	2.81
hatless	3.56	1.77
hatred	2.0	3.73
haughtily	1.92	1.29
haughtiness	1.44	1.29
haughty	1.67	2.63
haul	3.81	3.85
hauler	4.33	1.89
haunch	3.23	1.99
haunt	2.03	3.55
haunter	2.96	1.29
hauntingly	1.89	1.89
have	2.18	6.79
haven	3.38	5.57
havoc	2.18	3.14
hawk	4.93	4.11
hawking	2.67	2.94
hay	4.87	3.81
hayfield	4.85	1.59
hayfork	4.89	1.29
hayloft	4.47	2.41
haymaker	4.19	1.89
hayride	3.93	2.86
hayseed	4.0	2.52
haystack	4.87	3.14
haywire	2.5	3.11
hazard	3.67	3.59
hazardless	2.28	1.29
hazardous	3.1	3.27
hazardously	2.32	1.29
hazardousness	2.61	1.29
haze	4.04	3.18
hazel	3.7	3.04
hazelnut	4.6	2.29
hazily	2.08	1.29
haziness	3.56	1.29
hazing	2.87	3.02
hazmat	3.81	2.92
hazy	3.15	2.92
he	3.93	6.88
head	4.75	5.57
headache	3.9	4.15
headachy	2.77	1.77
headband	5.0	2.63
headboard	4.65	2.5
headcheese	4.26	1.59
headcount	3.85	1.99
headdress	4.71	2.5
headed	2.67	4.49
header	3.93	2.71
headfirst	3.83	2.52
headgear	4.83	2.52
headhunter	4.24	2.29
headily	1.57	1.29
headiness	2.22	1.29
heading	3.1	4.52
headlamp	4.66	1.29
headless	4.42	3.12
headlight	4.97	2.87
headline	4.04	3.42
headliner	3.72	2.65
headlock	4.21	2.61
headlong	2.0	2.61
headman	3.74	2.5
headmaster	4.12	3.35
headmastership	2.58	1.59
headmistress	4.56	2.52
headphone	4.93	2.25
headphones	4.79	3.2
headpiece	4.8	2.52
headquarter	3.83	2.69
headquarters	4.14	4.22
headrest	4.8	2.14
headroom	3.58	1.89
heads	4.63	4.63
headscarf	4.85	1.29
headset	4.83	2.93
headshake	3.54	1.29
headship	2.74	1.29
headshot	4.0	1.29
headshrinker	3.0	2.41
headsman	3.65	2.25
headspace	2.83	1.59
headstand	4.75	1.89
headstone	4.39	3.01
headstrong	2.14	2.96
headstrongness	1.8	1.29
headteacher	3.69	1.29
headwaiter	4.43	2.5
headway	2.3	2.82
headwear	4.75	1.77
headwind	3.29	2.14
headwork	2.36	1.59
headworker	3.65	1.29
heady	1.59	2.61
heal	3.03	4.06
healable	2.22	1.29
healer	3.52	3.22
healing	2.76	3.81
health	2.28	4.61
healthcare	3.24	2.77
healthful	2.89	2.33
healthfully	1.41	1.29
healthily	2.4	1.59
healthiness	2.07	1.29
healthy	3.31	4.39
heap	3.9	3.69
heaps	3.42	2.72
hear	3.66	5.74
hearable	2.4	1.29
hearing	3.18	4.65
hearsay	1.82	3.19
hearse	4.85	3.21
heart	4.52	5.39
heartache	2.2	3.17
heartbeat	4.08	3.75
heartbreak	2.15	3.35
heartbreaker	2.14	2.81
heartbreaking	2.04	3.08
heartbreakingly	1.96	1.77
heartbroken	2.37	3.27
heartbrokenly	1.46	1.29
heartbrokenness	1.78	1.29
heartburn	3.39	2.88
heartburning	3.74	1.29
heartedly	1.56	1.89
hearten	2.04	1.29
heartening	2.08	1.77
heartfelt	1.89	3.16
hearth	4.38	2.84
hearthside	3.89	1.29
hearthstone	4.52	1.29
heartily	2.27	2.89
heartiness	2.24	1.29
heartland	2.31	2.75
heartless	1.79	3.55
heartlessly	1.66	1.99
heartlessness	1.93	1.59
hearts	4.48	4.36
heartsick	1.93	2.47
heartsickness	2.14	1.29
heartstring	2.32	1.89
heartthrob	3.32	2.59
heartwarming	1.52	2.59
heartworm	4.15	1.59
hearty	2.55	3.29
heat	3.79	4.6
heatedly	2.25	1.59
heater	4.8	3.44
heathen	3.04	3.21
heathenism	1.67	1.59
heather	3.72	4.04
heating	3.34	3.43
heatless	2.79	1.29
heatproof	2.96	1.29
heatstroke	3.28	2.25
heatwave	3.39	2.07
heave	3.67	3.56
heaven	1.81	4.75
heavenliness	1.7	1.29
heavenly	1.5	3.74
heavens	2.57	4.12
heavenwards	2.57	1.29
heavily	3.15	3.79
heaviness	2.89	2.37
heaving	3.32	2.8
heavy	3.37	4.67
heavyhearted	2.0	1.29
heavyheartedness	1.93	1.29
heavyset	3.46	2.33
heavyweight	3.52	3.55
heckle	3.23	2.52
heckler	3.79	2.5
hectic	1.96	3.27
hedge	4.54	3.2
hedgehog	4.93	2.5
hedging	2.71	2.55
hedgy	2.45	1.29
hedonistic	2.36	2.07
heed	1.93	3.26
heedful	1.4	1.59
heedfulness	1.96	1.29
heedless	1.89	1.89
heedlessly	1.5	1.59
heedlessness	2.12	1.29
heehaw	2.91	1.59
heel	4.86	3.87
heelless	2.88	1.29
heft	2.72	2.33
heftily	2.0	1.29
heftiness	2.83	1.29
hefty	3.07	3.09
heifer	4.22	3.08
height	3.86	3.97
heighten	2.52	2.29
heightened	2.38	2.94
heightener	2.62	1.29
heinous	1.71	3.21
heinously	1.86	1.99
heinousness	1.91	1.59
heir	3.21	3.72
heiress	3.89	3.06
heirless	3.0	1.29
heirloom	3.73	2.94
heist	3.3	3.5
helicopter	4.62	4.2
heliocentric	2.6	1.29
heliport	4.7	2.63
helium	3.96	3.16
hell	2.41	5.67
hellacious	1.6	1.29
hellfire	2.52	2.89
hellhole	3.0	3.19
hellhound	3.28	1.89
hellish	2.16	2.89
hellishly	2.17	1.89
hellishness	1.82	1.29
hello	2.8	5.77
helm	3.88	3.73
helmet	4.92	3.98
helmeted	4.58	1.59
helmless	2.91	1.29
helmsman	4.28	2.72
help	2.56	5.96
helpdesk	4.04	1.29
helper	3.39	3.31
helpful	1.76	4.08
helpfully	1.75	1.59
helpfulness	1.83	1.29
helping	2.53	4.71
helpingly	1.76	1.29
helpless	2.07	4.05
helplessly	1.92	2.52
helplessness	2.0	2.41
helpline	3.23	1.59
hem	4.43	2.93
hematologist	4.44	1.59
hematoma	3.33	3.06
hemisphere	3.58	3.18
hemispherical	3.0	1.29
hemline	4.44	2.33
hemlock	4.88	2.81
hemoglobin	4.08	2.75
hemophilia	3.22	1.77
hemophiliac	3.38	1.29
hemophilic	3.14	1.29
hemorrhage	3.59	3.24
hemorrhoid	4.68	2.57
hemp	4.85	2.55
hempseed	4.78	1.29
hemstitch	4.44	1.29
hen	4.9	3.51
hence	1.41	3.69
henceforth	1.79	3.01
henceforward	1.62	1.77
henchman	4.08	2.55
henhouse	4.7	2.61
henna	4.15	2.37
hepatitis	3.96	3.2
heptagon	4.26	1.29
her	3.0	6.45
herald	2.87	3.42
herb	4.57	3.7
herbal	3.57	3.21
herbalist	3.54	2.14
herbicidal	3.18	1.29
herbicide	4.1	1.29
herbivore	4.08	2.14
herbivorous	2.7	1.59
herbs	4.79	3.44
herculean	2.0	2.2
herd	4.11	3.85
herder	3.96	2.88
herding	3.72	2.55
herdsman	4.11	1.59
herdswoman	3.97	1.29
here	3.13	6.66
hereabout	2.12	1.59
hereafter	1.64	3.14
hereby	1.68	3.81
hereditarianism	2.0	1.29
hereditarily	2.36	1.29
hereditary	2.0	3.08
heredity	1.81	2.44
herein	1.89	2.63
hereinafter	1.69	1.89
heresy	2.04	3.01
heretic	3.23	2.78
heretical	1.83	2.29
heretically	1.81	1.29
hereupon	1.38	1.29
herewith	1.26	2.57
heritage	2.34	3.41
hermaphrodite	4.42	2.5
hermit	4.29	3.08
hernia	3.58	3.26
herniated	2.75	2.29
hero	3.07	4.7
heroic	1.85	3.66
heroically	1.83	2.47
heroics	2.38	2.84
heroin	4.57	3.99
heroine	4.21	3.17
heroism	2.67	3.05
heron	4.38	2.47
herpes	3.88	3.12
herring	4.68	3.48
herringbone	4.07	1.99
hers	2.61	4.2
herself	3.0	4.72
hertz	2.63	2.81
hesitance	1.69	1.59
hesitancy	2.07	1.77
hesitant	1.88	2.63
hesitantly	2.07	1.99
hesitate	2.46	3.74
hesitating	2.54	2.63
hesitatingly	2.04	1.29
hesitation	2.59	3.27
hesitative	2.15	1.29
hetero	2.52	2.61
heterogeneous	2.59	1.77
heterogenic	1.91	1.29
heterosexual	3.0	3.24
heterosexuality	2.63	2.37
hex	2.16	3.12
hexadecimal	3.36	1.29
hexagon	4.52	1.99
hexagonal	3.97	2.07
hexagonally	3.0	1.29
hexagram	4.07	1.29
hey	1.63	6.24
heyday	1.52	2.25
hi	2.67	5.75
hiatus	2.07	2.61
hibachi	4.14	2.2
hibernate	2.92	2.33
hibernation	3.26	2.78
hibernator	3.52	1.29
hibiscus	4.48	2.07
hiccup	4.31	2.74
hick	3.45	3.31
hickey	4.55	3.14
hickory	4.34	3.14
hidden	3.04	4.33
hide	3.21	4.84
hideaway	3.56	3.02
hideous	2.61	3.73
hideously	2.29	2.78
hideousness	1.76	1.99
hideout	3.83	3.2
hierarchal	2.12	1.29
hierarchical	2.22	2.07
hierarchically	1.78	1.29
hierarchism	2.3	1.29
hierarchy	2.59	2.81
hierocracy	2.0	1.29
hieroglyph	4.17	1.59
hieroglyphic	4.07	2.2
hieroglyphics	4.08	2.65
high	3.46	5.29
highball	4.08	2.84
highbred	2.61	1.29
highbrow	2.42	2.55
highchair	4.83	2.25
higher	2.93	4.45
highest	2.72	4.1
highfaluting	1.82	1.29
highflier	2.85	1.59
highflying	2.86	1.29
highhanded	2.0	2.07
highhandedly	1.86	1.29
highhandedness	1.73	1.29
highjack	3.52	1.59
highland	3.86	3.21
highlander	3.43	2.41
highlife	2.12	1.77
highlight	3.11	3.2
highlighter	4.77	2.14
highly	2.19	4.33
highness	2.44	4.2
highroad	2.59	1.59
highschool	4.73	2.29
hightail	2.29	2.71
highway	4.72	4.25
highwayman	3.62	2.52
hijack	3.33	3.2
hijacker	4.03	2.72
hijacking	3.43	3.16
hike	4.14	3.82
hiker	4.53	2.47
hilarious	2.39	3.76
hilariously	2.07	1.89
hilariousness	2.12	1.29
hilarity	1.69	2.2
hill	4.93	4.57
hillbilly	4.18	3.31
hilliness	3.12	1.29
hillside	4.78	3.09
hilltop	4.76	2.75
hilly	3.88	3.09
him	3.54	6.54
himself	3.5	5.15
hind	3.96	3.39
hinder	2.78	2.87
hinderer	3.24	1.29
hindquarter	4.37	1.29
hindrance	2.07	2.47
hindsight	2.07	2.96
hindu	3.5	3.02
hinge	4.57	2.77
hint	2.33	3.96
hip	4.21	4.19
hipbone	4.9	1.77
hipness	1.76	1.59
hippie	4.07	3.44
hippo	4.93	3.16
hippopotamus	4.93	2.75
hippy	3.37	2.97
hipshot	3.16	1.29
hipster	3.59	2.41
hire	3.11	4.41
hired	2.59	4.52
hirer	3.42	1.29
his	3.14	6.33
hiss	3.6	2.97
hissing	4.07	3.16
historian	3.9	2.96
historic	1.93	3.56
historical	1.93	3.72
historically	2.38	3.05
historicalness	2.12	1.29
historiographer	3.61	1.29
history	2.96	4.92
hit	4.11	5.44
hitch	3.93	3.61
hitcher	4.2	2.07
hitchhike	3.44	2.98
hitchhiker	4.83	3.0
hither	2.17	3.01
hitless	2.2	1.29
hitman	4.38	1.29
hitter	3.96	3.2
hive	4.83	3.0
hives	4.11	3.11
hoagie	4.63	2.95
hoard	3.33	2.67
hoarder	3.63	1.29
hoarding	3.07	2.82
hoardings	3.39	1.29
hoarse	3.07	2.71
hoarsely	2.92	1.89
hoarseness	2.82	2.2
hoax	2.67	3.39
hoaxer	2.93	1.89
hobbit	4.17	3.16
hobble	3.82	2.57
hobbling	3.31	2.41
hobby	2.93	3.84
hobbyhorse	4.19	1.89
hobbyist	3.39	1.99
hobgoblin	3.93	2.07
hobo	4.12	3.26
hock	3.29	3.34
hockey	4.31	4.06
hodgepodge	2.78	2.2
hoe	4.74	2.97
hoedown	3.87	2.55
hog	4.66	3.71
hogged	2.17	2.14
hoggish	2.48	1.59
hoggishly	2.0	1.29
hogtie	4.18	1.89
hogwash	2.37	2.78
hoist	4.0	3.32
hoisting	3.79	2.29
hokey	2.0	2.78
hold	3.68	5.64
holdback	2.32	1.29
holder	3.74	3.21
holding	3.72	4.84
holdout	2.68	2.33
holdup	3.04	3.42
hole	4.81	4.77
holey	3.12	2.14
holiday	2.86	4.33
holidaymaking	2.16	1.29
holidays	3.15	3.96
holiness	1.56	3.5
holistic	2.08	2.61
holistically	1.96	1.29
hollandaise	3.81	2.55
holler	3.57	3.77
hollow	3.61	4.09
hollowly	2.21	1.29
hollowness	2.97	2.07
holly	4.5	4.03
holocaust	3.81	3.3
hologram	4.35	2.82
holograph	4.27	2.2
holographic	3.11	3.02
holster	4.59	3.34
holstered	3.81	2.14
holy	1.67	4.83
holyday	2.41	1.29
homage	2.17	3.12
hombre	3.92	3.22
hombres	3.96	2.61
home	4.11	5.89
homebody	3.14	2.29
homebound	2.66	1.77
homeboy	3.62	3.39
homebred	2.38	1.29
homebrew	3.29	2.07
homebuilder	3.75	1.29
homebuilding	3.48	1.59
homebuyer	3.7	1.29
homecare	3.07	1.29
homecoming	3.08	3.75
homegrown	2.72	2.2
homeland	3.45	3.68
homeless	3.04	4.03
homelessness	2.33	1.99
homelike	2.38	2.14
homeliness	1.9	1.29
homely	2.32	2.97
homemade	2.9	3.46
homemaker	4.22	2.55
homemaking	2.58	1.77
homeopath	2.86	1.29
homeopathic	2.44	2.37
homeopathically	2.19	1.29
homeostasis	2.44	2.07
homeostatic	2.54	1.29
homeowner	3.93	3.08
homepage	4.0	1.89
homeroom	4.3	3.07
homesick	2.86	3.39
homesickness	2.17	2.14
homespun	2.45	2.33
homestead	4.07	3.07
homesteader	3.7	1.89
homestretch	2.48	2.2
hometown	3.33	3.59
homeward	2.14	2.89
homework	4.5	4.3
homeworker	3.96	1.29
homey	2.0	3.53
homicidal	1.76	3.31
homicidally	2.26	1.59
homicide	3.82	4.19
homing	2.0	3.15
homoeopath	2.74	1.29
homoeopathic	1.68	1.29
homoeopathist	3.04	1.29
homoeopathy	2.56	1.29
homoerotism	2.38	1.29
homogeneous	2.84	1.89
homogeneously	2.38	1.29
homogeneousness	2.46	1.29
